id,segment_id,scene_id,start,end
589-3,2,2,3:36,3:39
589-3,3,3,4:37,4:39
590-1,0,0,0:40,8:17
590-3,0,0,6:36,6:58
601-3,0,0,0:15,0:18
601-3,1,1,8:14,8:32
601-3,2,2,10:08,10:11
602-2,0,0,3:12,3:17
602-3,0,0,37:37,37:45
602-3,1,1,37:28,37:33
603-3,0,0,21:45,21:50
604-2,0,0,1:15,1:18
606-1,0,0,0:15,1:11
608-1,0,0,1:58,2:01
608-1,1,1,2:34,2:38
608-1,2,2,2:41,2:44
608-2,0,0,4:15,4:18
608-2,1,1,11:20,11:49
608-2,2,2,3:53,3:56
609-3,0,0,40:42,40:45
609-3,1,0,41:58,42:01
611-2,0,0,8:53,9:10
612-3,0,0,40:37,40:51
612-3,1,1,41:36,41:48
612-3,2,2,40:44,41:04
614-3,0,0,5:14,5:22
614-3,1,1,6:44,6:53
614-3,2,2,23:52,23:56
616-2,0,0,2:12,2:16
616-2,1,1,18:09,18:13
616-2,2,2,33:45,33:50
616-3,0,0,24:51,27:24
616-3,1,1,27:29,28:01
617-3,0,0,6:04,6:09
617-3,1,1,21:07,21:17
617-3,2,2,27:30,27:49
617-3,3,3,33:31,33:35
617-3,4,2,33:37,33:55
617-3,5,4,33:44,33:49
623-3,0,0,26:05,27:28
625-3,0,0,7:59,8:16
626-2,0,0,14:51,14:59
626-3,0,0,25:39,30:32
626-3,1,1,16:48,20:51
626-3,2,2,3:02,7:16
627-1,0,0,8:41,8:41
627-1,1,1,30:22,30:33
627-1,2,2,24:15,24:36
628-1,0,0,34:38,34:43
628-1,1,1,36:34,36:40
628-1,2,2,20:36,20:39
628-2,0,0,44:00,46:55
628-2,1,1,20:26,22:00
628-2,2,2,28:02,30:07
628-2,3,3,13:51,14:09
629-3,0,0,13:19,13:30
629-3,1,0,13:37,13:39
629-3,2,0,15:05,15:10
629-3,3,0,15:14,15:18
629-3,4,0,17:15,17:23
629-3,5,0,17:28,17:30
629-3,6,0,20:46,20:50
629-3,7,0,20:53,21:23
629-3,8,0,25:55,25:59
629-3,9,0,26:03,26:08
629-3,10,0,26:12,26:14
629-3,11,0,31:26,31:31
629-3,12,0,31:35,31:58
629-3,13,0,37:10,37:22
629-3,14,1,24:14,24:19
629-3,15,1,25:26,25:29
629-3,16,2,25:27,25:30
629-3,17,3,1:09,1:12
629-3,18,3,4:16,4:27
629-3,19,3,4:48,4:52
629-3,20,3,6:28,6:31
629-3,21,3,20:57,21:23
629-3,22,3,24:05,24:39
629-3,23,3,25:42,25:44
629-3,24,3,29:46,29:51
630-2,0,0,0:47,8:17
630-2,1,0,8:35,12:04
630-2,2,0,39:02,41:27
630-2,3,1,12:21,19:00
630-2,4,1,36:08,39:00
630-2,5,2,19:00,26:56
630-2,6,2,41:50,43:01
630-2,7,3,30:27,34:50
630-2,8,3,35:19,35:49
634-2,0,0,15:41,15:41
634-2,1,1,17:09,17:09
634-2,2,2,20:48,20:48
636-2,0,0,23:53,24:31
638-3,0,0,21:15,22:24
639-2,0,0,5:25,6:13
639-2,1,1,12:54,13:07
639-2,2,1,20:07,20:19
641-2,0,0,5:52,5:57
641-2,1,1,19:51,19:58
641-2,2,2,30:39,30:42
644-1,0,0,25:01,25:23
646-1,0,0,9:02,9:09
646-1,1,1,20:15,20:21
646-1,2,2,28:34,28:38
646-1,3,3,39:04,39:11
646-3,0,0,4:58,5:02
646-3,1,1,18:59,19:11
646-3,2,2,22:38,22:41
647-1,0,0,1:39,1:41
647-1,1,1,10:44,10:47
647-1,2,2,19:11,19:13
647-1,3,3,27:07,27:09
647-2,0,0,1:39,2:11
648-1,0,0,28:20,31:00
648-1,1,1,23:59,24:09
648-1,2,2,6:53,8:23
648-2,0,0,6:53,6:55
648-2,1,1,10:51,10:54
648-2,2,2,19:48,19:49
648-2,3,3,28:30,28:33
650-2,0,0,5:42,9:12
650-2,1,1,36:39,44:44
651-1,0,0,1:47,1:53
651-1,1,1,2:00,2:02
651-1,2,2,2:03,2:05
651-2,0,0,15:23,15:49
652-2,0,0,18:29,18:30
656-2,0,0,23:45,23:51
658-3,0,0,26:58,27:03
658-3,1,1,27:21,27:27
658-3,2,2,28:34,28:34
659-1,0,0,4:52,4:53
659-3,0,0,36:57,37:20
661-2,0,0,12:58,13:10
662-3,0,0,35:37,35:53
666-2,0,0,20:53,21:00
667-1,0,0,3:59,4:01
667-2,0,0,6:05,6:16
667-2,1,0,10:24,10:28
667-2,2,0,14:47,14:54
667-3,0,0,3:35,4:05
667-3,1,0,5:00,5:12
667-3,2,1,6:26,7:13
667-3,3,1,8:09,8:28
667-3,4,2,10:15,10:35
667-3,5,3,14:35,14:59
669-1,0,0,0:52,2:14
669-1,1,0,2:14,2:38
669-1,2,0,2:38,3:12
669-1,3,0,3:12,4:01
669-1,4,0,4:01,4:53
669-1,5,0,4:53,5:56
669-1,6,0,5:56,7:19
669-1,7,0,7:19,8:17
669-1,8,0,8:17,8:54
669-1,9,0,8:54,10:00
669-1,10,0,10:00,10:35
669-1,11,0,10:41,12:15
669-1,12,0,12:15,13:26
669-1,13,0,13:26,14:09
669-1,14,0,14:09,15:42
669-1,15,0,15:47,17:54
669-1,16,0,17:54,19:32
669-1,17,0,19:37,20:42
669-1,18,0,20:42,20:59
669-1,19,0,20:59,22:34
669-1,20,0,22:38,24:04
669-1,21,0,24:04,26:01
669-1,22,0,26:01,27:12
669-1,23,0,27:12,29:29
669-1,24,0,29:29,29:51
669-3,0,0,25:36,25:42
670-2,0,0,25:14,25:25
670-3,0,0,32:58,33:28
671-2,0,0,5:24,5:45
671-2,1,1,5:45,6:12
671-2,2,2,10:45,14:13
671-2,3,3,8:30,8:47
672-2,0,0,28:03,28:34
672-2,1,1,5:21,6:01
672-2,2,2,20:13,20:45
672-2,3,3,11:05,11:30
672-3,0,0,10:25,10:27
672-3,0,0,10:10,21:22
674-2,0,0,8:00,15:06
674-2,1,1,1:18,1:59
674-2,2,2,2:27,5:39
674-2,3,3,5:39,7:47
675-2,0,0,2:13,4:45
675-2,1,1,13:30,14:29
675-2,2,2,21:25,22:11
675-2,3,3,29:59,31:14
676-2,0,0,4:09,4:19
676-2,1,1,14:02,14:17
676-2,2,2,25:53,25:58
676-2,3,3,34:07,34:17
676-2,4,4,36:48,36:54
677-2,0,0,8:22,9:27
677-2,1,1,9:28,10:53
677-2,2,2,10:55,12:21
677-2,3,3,12:22,14:23
677-2,4,4,14:55,15:05
680-2,0,0,3:01,3:03
680-2,1,1,12:20,12:22
680-2,2,2,35:49,35:51
680-2,3,3,47:04,47:06
682-1,0,0,0:00,0:15
682-2,0,0,8:24,8:56
682-2,1,1,11:20,11:47
682-2,2,2,15:01,15:07
682-3,0,0,42:43,43:13
682-3,1,1,28:02,28:04
684-3,0,0,1:25,1:31
687-1,0,0,0:46,0:47
687-1,1,1,1:14,1:18
687-1,2,2,1:35,1:39
687-1,3,3,2:02,2:04
687-1,4,4,2:09,2:10
687-1,5,5,2:39,2:40
687-1,6,6,3:13,3:13
687-1,7,7,3:47,3:51
687-1,8,8,5:41,5:44
687-1,9,9,6:15,6:16
687-1,10,10,7:00,7:01
687-1,11,11,7:24,7:26
687-1,12,12,8:11,8:12
687-2,0,0,21:05,22:07
687-2,1,0,22:10,22:16
687-2,2,0,22:19,22:19
687-2,3,0,22:21,22:21
687-2,4,0,22:23,22:23
687-2,5,0,22:25,22:30
687-2,6,0,22:35,23:02
687-2,7,0,23:05,23:24
687-2,8,0,23:29,23:33
687-2,9,0,23:35,23:35
687-2,10,0,23:37,23:40
687-2,11,0,23:43,23:58
687-2,12,0,24:23,25:27
688-2,0,0,34:32,41:30
690-1,0,0,10:28,10:30
690-1,1,1,9:28,9:29
690-1,2,2,6:44,6:44
690-1,3,3,28:54,28:57
691-3,0,0,9:43,9:48
691-3,1,1,11:33,12:23
691-3,2,1,16:11,16:26
691-3,3,1,33:37,33:50
691-3,4,1,35:01,35:07
691-3,5,1,35:17,35:29
691-3,6,1,35:30,35:40
692-1,0,0,7:36,8:40
692-1,1,1,8:49,10:03
692-2,0,0,10:31,11:53
692-2,1,1,13:17,14:11
692-2,2,1,16:56,17:55
692-2,3,1,18:39,19:59
692-2,4,1,20:40,21:15
692-2,5,1,23:00,24:39
698-2,0,0,20:25,20:31
698-2,1,1,8:55,8:57
698-2,2,2,19:01,19:16
699-2,0,0,0:10,0:13
699-2,1,0,0:28,0:29
699-2,2,0,5:27,5:29
699-2,3,0,5:34,5:41
700-2,0,0,22:43,23:22
700-2,1,1,33:50,48:21
703-1,0,0,2:29,2:41
704-1,0,0,4:52,5:02
704-1,1,0,5:15,5:19
706-1,0,0,0:06,0:06
706-1,1,0,0:08,0:08
706-1,2,0,0:14,0:14
706-1,3,0,0:16,0:16
708-1,0,0,1:22,1:28
708-1,1,0,1:31,1:31
708-1,2,0,2:29,2:34
708-3,0,0,4:27,4:29
709-1,0,0,31:55,32:05
709-1,1,0,32:17,32:20
709-1,2,0,32:27,32:33
709-1,3,0,32:39,32:39
709-1,4,0,32:43,32:59
709-1,5,0,33:01,33:30
709-1,6,0,33:34,33:37
709-1,7,0,33:40,33:44
709-1,8,0,33:55,33:55
709-1,9,0,34:03,34:10
709-1,10,0,34:23,34:35
709-1,11,0,34:40,35:02
710-1,0,0,0:37,0:59
711-3,0,0,41:18,41:21
712-1,0,0,0:25,44:25
712-3,0,0,40:11,42:05
713-1,0,0,13:32,13:41
713-3,0,0,36:43,36:56
716-1,0,0,0:20,0:25
716-1,1,1,5:08,5:14
716-1,2,2,5:48,6:12
716-1,3,2,8:02,8:09
716-1,4,2,8:23,8:29
716-1,5,2,11:38,11:43
716-1,6,2,30:48,30:53
716-1,7,3,30:20,31:54
716-1,8,4,35:48,36:03
716-2,0,0,0:34,0:36
716-2,1,0,15:44,15:58
716-2,2,0,17:17,17:36
716-2,3,0,25:46,26:05
716-2,4,0,31:38,31:47
716-2,5,1,20:16,20:35
717-2,0,0,2:27,2:56
718-1,0,0,1:07,1:08
721-3,0,0,26:29,26:44
723-3,0,0,43:05,43:53
724-3,0,0,25:50,25:59
725-1,0,0,10:22,13:51
726-1,0,0,12:17,12:55
728-1,0,0,18:16,18:34
729-2,0,0,34:34,43:30
729-3,0,0,13:20,13:26
730-1,0,0,37:54,37:57
730-1,1,0,38:17,38:20
730-1,2,0,39:04,39:06
730-1,3,0,40:24,40:47
730-1,4,1,39:53,40:21
733-1,0,0,2:41,2:50
735-2,0,0,2:10,2:38
735-2,1,1,19:23,19:32
737-3,0,0,50:50,50:50
738-2,0,0,0:21,0:27
739-2,0,0,0:49,0:51
739-2,1,0,7:52,7:54
739-2,2,0,20:04,20:07
739-3,0,0,3:58,5:08
739-3,1,0,5:19,5:19
739-3,2,0,7:56,8:03
739-3,3,0,20:21,22:19
739-3,4,0,9:52,10:04
739-3,5,1,5:46,5:46
739-3,6,2,9:42,9:44
739-3,7,3,14:34,14:36
739-3,8,4,19:59,20:04
742-1,0,0,9:14,9:47
742-1,1,0,12:08,12:35
742-1,2,0,17:31,18:12
742-1,3,0,22:24,22:54
742-1,4,0,26:16,26:37
742-3,0,0,12:32,12:32
742-3,1,1,15:42,15:42
743-2,0,0,30:29,30:30
743-3,0,0,2:41,4:31
743-3,1,1,14:33,16:05
743-3,2,2,8:09,11:32
743-3,3,3,11:32,14:32
744-1,0,0,28:49,28:56
744-3,0,0,15:13,15:16
744-3,1,1,28:28,28:35
746-1,0,0,19:32,19:34
746-1,1,1,20:16,20:17
746-1,2,2,21:53,21:54
746-1,3,3,25:04,25:08
746-1,4,4,29:28,29:32
746-1,5,5,32:48,32:52
746-1,6,6,33:52,33:58
746-1,7,7,40:22,40:29
746-1,8,8,43:04,43:12
746-1,9,9,45:10,45:13
746-1,10,10,46:51,46:54
746-1,11,11,51:43,51:49
746-1,12,12,52:34,52:39
746-1,13,13,53:51,53:55
746-2,0,0,25:13,29:29
747-2,0,0,22:44,22:46
747-2,1,1,23:31,23:33
747-2,2,2,24:07,24:09
747-2,3,3,26:43,26:46
751-2,0,0,18:39,18:43
751-2,1,1,26:40,26:47
752-3,0,0,27:33,27:41
753-3,0,0,0:00,0:24
755-3,0,0,3:41,4:07
755-3,1,1,5:41,6:14
755-3,2,2,11:58,12:09
755-3,3,3,14:30,14:49
755-3,4,4,15:36,15:51
755-3,5,5,20:38,20:50
755-3,6,6,21:28,21:38
755-3,7,7,22:33,22:46
755-3,8,8,24:13,24:25
755-3,9,9,25:16,25:25
755-3,10,10,29:37,29:49
756-3,0,0,0:05,0:06
756-3,1,0,0:19,0:20
756-3,2,0,0:23,0:32
756-3,3,0,0:42,0:44
756-3,4,0,0:52,0:53
756-3,5,0,0:57,0:58
756-3,6,0,1:22,1:24
756-3,7,0,1:29,1:29
756-3,8,0,1:45,1:46
756-3,9,0,1:51,1:52
756-3,10,0,1:57,1:58
756-3,11,0,2:19,2:20
756-3,12,0,2:27,2:28
756-3,13,0,2:41,2:44
756-3,14,0,3:06,3:07
756-3,15,0,3:22,3:25
756-3,16,0,3:32,3:33
756-3,17,0,3:37,3:38
756-3,18,0,3:49,3:50
756-3,19,0,3:58,3:59
756-3,20,0,4:08,4:09
756-3,21,0,4:30,4:32
756-3,22,0,4:36,4:37
756-3,23,0,4:48,4:49
756-3,24,0,4:56,4:57
756-3,25,0,5:05,5:08
756-3,26,0,5:12,5:13
756-3,27,0,5:35,5:36
756-3,28,0,5:49,5:50
756-3,29,0,5:57,6:00
756-3,30,0,6:03,6:04
756-3,31,0,6:11,6:12
756-3,32,0,6:24,6:25
756-3,33,0,6:33,6:37
756-3,34,0,6:45,6:47
756-3,35,0,6:52,6:53
756-3,36,0,6:59,7:00
756-3,37,0,7:03,7:04
756-3,38,0,7:10,7:11
756-3,39,0,7:16,7:17
756-3,40,0,7:22,7:23
756-3,41,0,7:28,7:29
756-3,42,0,7:38,7:39
756-3,43,0,7:43,7:48
756-3,44,0,7:51,7:52
756-3,45,0,8:29,8:30
756-3,46,0,8:39,8:41
756-3,47,0,8:44,8:45
756-3,48,0,8:49,8:50
756-3,49,0,13:42,13:43
756-3,50,0,13:47,13:48
756-3,51,0,14:04,14:05
756-3,52,0,14:10,14:11
756-3,53,0,14:15,14:15
756-3,54,0,14:23,14:32
756-3,55,0,14:40,14:41
756-3,56,0,14:49,14:50
756-3,57,0,14:59,15:00
756-3,58,0,15:05,15:06
756-3,59,0,15:14,15:15
756-3,60,0,16:31,16:32
756-3,61,0,16:39,16:40
756-3,62,0,17:03,17:04
756-3,63,0,17:32,17:33
756-3,64,0,17:40,17:41
756-3,65,0,17:49,17:50
756-3,66,0,18:07,18:08
756-3,67,0,18:16,18:17
756-3,68,0,18:22,18:23
756-3,69,0,18:33,18:34
756-3,70,0,18:41,18:42
756-3,71,0,18:48,18:49
756-3,72,0,19:06,19:07
756-3,73,0,19:14,19:15
756-3,74,0,19:24,19:25
756-3,75,0,19:45,19:48
756-3,76,0,19:54,19:55
756-3,77,0,20:12,20:14
756-3,78,0,21:16,21:17
756-3,79,0,21:25,21:26
756-3,80,0,21:36,21:37
756-3,81,0,21:49,21:50
756-3,82,0,22:08,22:09
756-3,83,0,22:19,22:20
756-3,84,0,22:30,22:31
756-3,85,0,22:41,22:42
756-3,86,0,22:55,22:56
756-3,87,0,23:03,23:04
756-3,88,0,23:08,23:09
756-3,89,0,23:13,23:14
756-3,90,0,23:27,23:28
756-3,91,0,23:34,23:35
756-3,92,0,23:42,23:43
756-3,93,0,23:47,23:48
756-3,94,0,23:55,23:56
756-3,95,0,24:04,24:05
756-3,96,0,24:25,24:26
756-3,97,0,24:32,24:33
756-3,98,0,24:41,24:42
756-3,99,0,24:48,24:49
756-3,100,0,24:57,24:58
756-3,101,0,25:08,25:12
756-3,102,0,25:19,25:22
756-3,103,0,25:36,25:37
756-3,104,0,25:44,25:45
756-3,105,0,25:53,25:54
756-3,106,0,26:04,26:05
756-3,107,0,26:13,26:14
756-3,108,0,26:29,26:30
756-3,109,0,26:42,26:43
756-3,110,0,26:54,26:55
756-3,111,0,27:02,27:03
756-3,112,0,27:09,27:10
756-3,113,0,27:23,27:24
756-3,114,0,27:39,27:40
756-3,115,0,27:52,27:53
756-3,116,0,28:03,28:04
756-3,117,0,28:11,28:12
756-3,118,0,28:17,28:18
756-3,119,0,28:26,28:27
756-3,120,0,28:31,28:32
756-3,121,0,28:41,28:42
756-3,122,0,28:50,28:51
756-3,123,0,28:56,28:57
756-3,124,0,29:15,29:16
756-3,125,0,29:26,29:27
756-3,126,0,29:35,29:36
756-3,127,0,29:46,29:47
756-3,128,0,30:03,30:04
756-3,129,0,30:16,30:17
756-3,130,0,30:27,30:29
756-3,131,0,30:44,30:45
756-3,132,0,30:56,30:57
756-3,133,0,31:06,31:07
757-3,0,0,38:35,45:17
759-3,0,0,13:40,16:58
761-2,0,0,15:07,15:10
761-2,1,1,15:24,15:29
761-2,2,1,15:33,15:33
761-2,3,2,15:34,15:39
761-3,0,0,35:02,35:25
762-1,0,0,6:06,6:12
762-1,1,1,6:24,6:34
764-2,0,0,24:37,25:05
764-3,0,0,20:51,20:57
764-3,1,1,24:01,24:07
765-2,0,0,2:14,2:23
765-2,1,1,31:35,31:42
765-3,0,0,13:11,13:54
765-3,1,0,14:01,14:33
765-3,2,1,33:20,33:27
767-3,0,0,30:36,30:58
769-1,0,0,10:33,11:28
769-1,1,0,10:55,11:28
769-1,2,1,11:30,11:34
769-1,3,2,37:09,37:29
771-2,0,0,26:06,26:06
771-3,0,0,32:57,33:04
773-2,0,0,46:36,46:38
776-2,0,0,7:17,11:16
777-2,0,0,34:07,34:33
777-3,0,0,0:49,0:57
779-2,0,0,4:27,5:04
779-2,1,1,33:45,40:15
780-1,0,0,7:32,9:43
780-1,1,1,10:51,12:42
780-1,2,2,13:53,15:49
780-1,3,3,18:22,20:13
780-1,4,4,21:43,23:21
780-1,5,5,24:43,26:26
780-1,6,6,27:42,29:23
780-1,7,7,30:46,32:19
780-1,8,8,34:10,35:46
780-2,0,0,17:36,21:12
781-1,0,0,16:19,19:36
786-3,0,0,10:16,11:35
786-3,1,1,13:33,21:39
786-3,2,2,31:37,33:12
787-2,0,0,49:44,50:57
789-2,0,0,1:32,2:09
789-2,1,1,3:49,5:05
790-3,0,0,13:15,16:15
791-1,0,0,14:38,18:42
791-1,1,1,26:12,30:05
791-1,2,2,2:36,2:58
791-1,3,3,7:56,11:57
791-1,4,4,21:30,26:12
792-1,0,0,0:03,1:39
792-1,1,1,1:56,3:51
792-1,2,2,4:00,6:07
792-1,3,3,6:10,9:11
792-1,4,4,9:19,11:26
792-1,5,5,11:41,13:18
792-1,6,6,13:26,17:38
792-1,7,7,17:38,19:19
792-1,8,8,19:30,21:15
792-1,9,9,21:27,24:46
794-3,0,0,40:41,41:12
795-2,0,0,8:32,9:39
795-2,1,1,19:09,20:09
795-2,2,2,27:46,28:51
795-2,3,3,39:09,41:14
799-3,0,0,38:46,39:35
800-1,0,0,6:21,10:04
800-1,1,1,10:10,15:14
800-1,2,2,15:16,27:27
800-1,3,3,27:28,31:40
801-1,0,0,1:15,1:17
801-1,1,1,7:32,8:16
801-2,0,0,20:16,22:15
801-3,0,0,35:51,35:59
801-3,1,1,36:00,36:09
803-1,0,0,15:09,16:09
803-1,1,1,16:36,16:54
804-3,0,0,36:42,36:42
804-3,1,0,39:00,39:07
808-2,0,0,14:25,14:37
808-2,1,1,14:39,18:45
808-3,0,0,27:07,27:42
808-3,1,1,28:33,28:45
809-3,0,0,2:01,2:16
809-3,1,1,15:24,15:38
811-1,0,0,2:52,2:53
811-1,1,0,2:55,2:57
811-1,2,0,3:04,3:04
811-1,3,0,3:07,3:13
811-1,4,0,3:15,3:15
811-1,5,0,3:18,3:20
811-1,6,1,23:20,23:20
811-1,7,1,23:24,23:24
811-1,8,1,23:26,23:27
811-1,9,1,23:30,23:32
811-1,10,1,23:34,23:34
811-1,11,1,23:37,23:41
811-1,12,1,23:44,23:44
811-1,13,1,23:46,23:47
811-1,14,1,23:50,23:50
811-1,15,1,23:54,23:55
811-1,16,1,23:58,24:00
811-1,17,1,24:02,24:03
811-1,18,1,24:24,24:24
811-1,19,2,31:18,31:26
811-3,0,0,0:13,3:29
811-3,1,1,21:45,24:25
812-3,0,0,17:52,20:09
820-3,0,0,8:02,9:43
820-3,1,1,38:59,40:29
822-1,0,0,0:16,0:19
822-1,1,1,9:42,9:45
822-1,2,2,14:19,14:20
822-1,3,3,21:56,21:59
822-1,4,4,24:12,24:15
823-2,0,0,4:01,5:18
823-2,1,0,5:31,6:26
823-2,2,1,5:20,5:33
823-2,3,1,5:46,6:06
823-2,4,1,6:18,6:22
823-2,5,1,6:32,7:05
823-2,6,1,7:13,9:53
823-2,7,1,9:55,12:13
823-2,8,1,12:29,16:03
823-2,9,1,16:16,18:07
823-2,10,1,30:02,32:41
823-2,11,2,7:07,8:31
823-2,12,2,9:12,9:53
823-2,13,2,16:04,16:43
823-2,14,2,17:24,18:07
823-2,15,2,17:49,18:07
825-2,0,0,4:13,7:18
825-2,1,1,10:14,12:51
825-2,2,2,20:56,22:28
825-2,3,3,32:17,34:07
826-1,0,0,9:15,10:40
826-2,0,0,4:12,4:48
826-2,1,1,6:45,7:18
826-2,2,1,12:11,12:47
826-2,3,2,20:11,20:11
826-2,4,3,26:40,26:54
827-1,0,0,3:37,4:47
827-1,1,1,11:00,16:12
827-1,2,1,17:05,18:54
827-1,3,1,20:18,20:49
827-1,4,1,21:30,21:45
827-1,5,1,22:45,23:48
827-1,6,1,24:01,24:49
827-1,7,2,27:29,28:08
827-1,8,2,31:45,34:01
827-2,0,0,0:23,4:50
827-2,1,0,5:41,6:52
827-2,2,0,8:28,10:59
827-2,3,0,12:31,13:59
827-2,4,0,15:47,18:54
827-2,5,1,4:50,5:41
827-2,6,2,11:00,12:31
827-2,7,2,13:59,15:47
827-2,8,2,24:50,25:18
827-2,9,2,28:53,29:02
827-2,10,3,18:54,18:58
827-2,11,3,19:06,23:48
827-2,12,4,23:48,24:49
827-2,13,5,18:58,19:02
827-2,14,6,24:50,25:18
827-2,15,6,26:37,26:50
827-2,16,7,27:28,28:26
827-2,17,7,28:36,28:53
827-2,18,7,29:09,34:29
827-2,19,7,35:40,37:19
827-2,20,7,37:31,38:36
827-2,21,8,34:30,34:30
828-1,0,0,17:40,17:40
829-1,0,0,2:37,3:00
829-1,1,1,47:38,47:56
829-2,0,0,2:38,3:00
829-2,1,1,5:42,6:17
829-2,2,2,8:23,9:05
829-2,3,3,11:34,11:56
829-2,4,4,13:28,13:42
829-2,5,5,15:19,15:49
829-2,6,6,17:46,18:11
829-2,7,7,19:25,19:46
829-2,8,8,22:09,22:27
829-2,9,9,26:38,27:04
829-2,10,10,29:18,29:31
829-2,11,11,31:49,32:18
829-2,12,12,33:12,33:24
829-2,13,13,34:44,34:56
829-2,14,14,36:02,36:22
829-2,15,15,39:24,39:48
829-2,16,16,42:15,42:35
829-2,17,17,43:48,44:08
829-2,18,18,44:42,44:56
829-2,19,19,47:37,47:56
831-2,0,0,6:54,6:57
831-2,1,1,8:53,9:01
831-2,2,2,9:03,9:14
831-3,0,0,16:15,16:38
831-3,1,1,16:56,17:03
832-1,0,0,3:52,3:52
832-1,1,0,32:29,32:35
832-2,0,0,0:19,0:27
833-1,0,0,9:20,9:23
833-2,0,0,0:57,1:04
833-2,1,1,27:51,27:54
834-3,0,0,4:26,6:34
834-3,1,0,13:41,14:30
834-3,2,1,15:26,15:59
834-3,3,2,19:50,20:03
835-1,0,0,28:14,28:19
836-1,0,0,0:32,0:34
836-1,1,0,0:42,0:43
836-1,2,0,0:54,1:18
836-1,3,0,1:32,1:37
836-1,4,0,2:05,2:55
837-1,0,0,6:16,6:24
837-2,0,0,45:56,46:13
837-2,1,1,46:19,46:24
838-2,0,0,17:03,17:19
838-2,1,1,17:47,19:51
838-2,2,2,20:23,21:10
838-2,3,3,22:35,23:20
838-2,4,4,23:20,25:13
839-1,0,0,12:28,12:29
839-1,1,1,26:28,26:33
839-1,2,2,33:10,33:42
839-1,3,2,33:57,34:09
839-1,4,2,34:23,34:54
839-2,0,0,0:00,0:31
839-2,1,1,3:53,4:03
839-2,2,1,5:48,5:57
840-3,0,0,39:44,39:46
840-3,1,1,45:17,46:07
842-1,0,0,18:21,18:21
843-1,0,0,31:29,31:40
844-3,0,0,9:04,9:43
844-3,1,0,13:20,13:37
844-3,2,0,14:01,14:14
844-3,3,1,21:26,21:32
844-3,4,2,23:00,23:03
845-2,0,0,20:03,21:08
847-2,0,0,0:04,0:14
847-2,1,0,4:42,4:44
847-2,2,0,5:42,5:45
847-2,3,0,7:14,7:15
847-2,4,0,8:32,8:35
847-2,5,0,11:10,11:13
847-2,6,0,11:40,11:44
847-2,7,0,13:37,13:40
847-2,8,0,18:32,18:35
847-2,9,0,20:20,20:22
847-2,10,0,23:27,23:32
847-2,11,0,23:37,23:42
847-2,12,0,26:05,26:14
847-2,13,0,26:53,26:56
847-2,14,0,31:48,31:58
847-2,15,1,1:01,1:18
847-2,16,1,3:09,3:58
847-2,17,1,4:07,30:51
847-3,0,0,29:27,29:33
847-3,1,1,17:58,18:10
847-3,2,1,18:19,18:21
847-3,3,1,18:28,18:31
847-3,4,1,18:35,18:44
847-3,5,1,18:50,18:59
848-3,0,0,21:15,21:37
850-1,0,0,9:56,10:42
850-2,0,0,21:39,22:09
850-2,1,1,23:05,23:12
850-2,2,2,24:43,24:43
850-2,3,2,24:47,25:01
850-3,1,1,45:33,46:05
850-3,2,2,49:09,52:08
851-2,0,0,13:35,13:40
851-3,0,0,20:46,21:16
851-3,1,1,21:27,21:32
852-2,0,0,5:14,5:22
852-3,0,0,5:15,5:22
852-3,1,1,19:54,21:15
853-2,0,0,17:30,17:35
853-3,0,0,23:49,26:14
853-3,1,0,26:51,27:08
854-3,0,0,28:40,30:03
854-3,1,1,30:40,31:03
855-1,0,0,5:04,5:43
855-1,1,1,18:16,18:48
856-3,0,0,2:41,2:48
856-3,1,1,4:14,4:23
856-3,2,1,4:34,4:35
856-3,3,1,4:47,4:51
856-3,4,1,5:00,8:09
856-3,5,2,11:55,12:04
857-1,0,0,7:36,8:10
857-1,1,0,9:32,9:52
857-1,2,1,9:53,10:16
857-1,3,1,10:30,10:51
857-1,4,1,11:08,12:49
857-2,0,0,19:46,22:52
858-2,0,0,13:22,13:34
858-3,0,0,21:57,22:10
859-1,0,0,14:13,14:14
860-1,0,0,5:10,8:23
860-1,1,1,8:23,10:03
860-1,2,2,13:37,14:25
861-2,0,0,4:11,4:49
861-2,1,1,5:11,5:23
861-2,2,2,13:05,13:46
861-2,3,2,15:58,16:14
864-1,0,0,33:54,33:56
864-3,0,0,3:06,3:18
864-3,1,1,14:50,14:51
864-3,2,2,27:35,27:39
865-1,0,0,4:22,5:31
865-1,1,1,10:26,11:53
865-1,2,2,18:48,20:01
865-1,3,3,29:56,31:18
865-1,4,4,34:31,36:08
866-1,0,0,25:33,25:59
866-1,1,1,27:46,27:53
866-1,2,2,28:33,28:46
866-1,3,3,30:14,30:33
866-2,0,0,6:09,9:03
866-2,1,1,13:01,13:26
867-1,0,0,0:34,0:39
867-1,1,1,18:27,18:32
867-1,2,2,34:08,34:12
868-2,0,0,0:55,0:59
868-2,1,1,8:21,8:34
868-2,2,2,13:41,13:46
868-2,3,3,14:38,14:44
868-2,4,4,16:03,16:14
871-2,0,0,8:44,8:50
871-2,1,0,9:53,15:11
871-2,2,0,16:09,20:09
871-2,3,0,21:02,24:24
873-2,0,0,0:56,38:59
873-3,0,0,12:17,12:19
873-3,1,0,12:22,12:30
873-3,2,0,38:30,38:34
874-1,0,0,4:24,4:26
874-1,1,1,4:27,4:28
874-1,2,1,4:38,4:39
874-1,3,2,4:40,4:41
