id,segment_id,scene_id,start,end
MJYBHfYF8LI_0,0,0,0:18:24,0:18:28
yqejTvYILlA_0,0,3,0:05:27,0:05:27
yqejTvYILlA_2,0,2,0:15:50,0:15:55
yqejTvYILlA_2,1,3,0:15:55,0:15:56
571nruSayeo_0,0,1,0:14:04,0:14:04
RTUFPjliMCU_2,0,2,0:29:14,0:29:14
8k6M0HD162k_1,0,2,0:12:26,0:12:45
8k6M0HD162k_2,0,2,0:17:18,0:17:23
8k6M0HD162k_2,1,3,0:17:24,0:17:27
ll3tR0kUZHc_0,0,2,0:12:58,0:12:58
ll3tR0kUZHc_2,0,6,0:07:24,0:07:24
ll3tR0kUZHc_2,1,7,0:07:25,0:07:25
Y1YCvEip_ko_0,0,6,0:04:31,0:04:35
Y1YCvEip_ko_0,1,7,0:08:22,0:08:26
Y1YCvEip_ko_1,0,2,0:01:26,0:01:30
Y1YCvEip_ko_1,1,3,0:01:38,0:01:42
vVRC-0VKPrg_2,0,3,0:06:45,0:39:14
ZaXpMou55lw_0,0,2,0:10:01,0:11:25
ZaXpMou55lw_2,0,4,0:10:01,0:11:25
wSHPuI7wWIg_0,0,2,0:17:35,0:17:37
wSHPuI7wWIg_1,0,4,0:02:13,0:02:14
NMHmqgO04rU_0,0,4,0:09:28,0:09:29
NMHmqgO04rU_1,0,4,0:10:10,0:10:12
NMHmqgO04rU_2,0,4,0:17:36,0:17:39
dCscvoOX2as_1,0,2,0:06:33,0:06:36
dCscvoOX2as_2,0,2,0:17:26,0:17:29
Dkm35G5kkcc_2,0,0,0:13:42,0:13:55
Dkm35G5kkcc_2,1,1,0:14:52,0:15:12
Dkm35G5kkcc_2,2,2,0:18:12,0:18:18
M5YKW6fhlss_0,0,0,0:00:15,0:00:23
M5YKW6fhlss_0,1,0,0:00:43,0:00:56
M5YKW6fhlss_0,2,1,0:00:27,0:00:31
M5YKW6fhlss_1,0,2,0:12:26,0:12:28
M5YKW6fhlss_1,1,3,0:16:10,0:16:22
M5YKW6fhlss_2,0,2,0:11:42,0:11:47
M5YKW6fhlss_2,1,3,0:12:19,0:13:49
7m9XIXyT5_I_0,0,1,0:06:46,0:06:52
_Y1pW77M3Pg_0,0,1,0:01:11,0:01:11
_Y1pW77M3Pg_0,1,2,0:04:29,0:04:41
_Y1pW77M3Pg_1,0,2,0:05:06,0:05:07
_Y1pW77M3Pg_1,1,3,0:08:28,0:08:30
_Y1pW77M3Pg_2,0,3,0:09:03,0:09:04
_Y1pW77M3Pg_2,1,4,0:12:59,0:13:03
J_ZmaKRpyoU_0,0,1,0:00:23,0:00:32
J_ZmaKRpyoU_1,0,2,0:05:42,0:06:41
J_ZmaKRpyoU_2,0,3,0:12:21,0:12:53
Sn7JPKbG6tY_0,0,0,0:00:04,0:00:18
Sn7JPKbG6tY_1,0,4,0:00:00,0:16:55
Sn7JPKbG6tY_2,0,2,0:13:50,0:14:05
Sn7JPKbG6tY_2,1,2,0:14:37,0:14:40
Sn7JPKbG6tY_2,2,2,0:15:03,0:15:17
pJI5ZU6wxqg_0,0,2,0:04:13,0:04:14
pJI5ZU6wxqg_0,1,3,0:04:15,0:04:15
pJI5ZU6wxqg_1,0,3,0:08:53,0:08:55
pJI5ZU6wxqg_1,1,4,0:08:55,0:08:57
pJI5ZU6wxqg_2,0,4,0:16:01,0:16:02
pJI5ZU6wxqg_2,1,5,0:16:03,0:16:04
aVHAr8rc-Ks_0,0,0,0:00:00,0:00:25
aVHAr8rc-Ks_0,1,1,0:11:47,0:11:48
aVHAr8rc-Ks_0,2,2,0:01:41,0:01:42
aVHAr8rc-Ks_0,3,3,0:14:30,0:14:33
aVHAr8rc-Ks_0,4,4,0:01:09,0:01:12
aVHAr8rc-Ks_1,0,0,0:07:59,0:08:08
aVHAr8rc-Ks_1,1,1,0:00:00,0:00:25
aVHAr8rc-Ks_1,2,2,0:13:57,0:14:02
aVHAr8rc-Ks_1,3,3,0:00:52,0:01:31
aVHAr8rc-Ks_1,4,4,0:01:32,0:01:39
aVHAr8rc-Ks_2,0,0,0:01:22,0:01:31
aVHAr8rc-Ks_2,1,1,0:02:08,0:02:09
UMFy3keSk-s_0,0,1,0:05:45,0:05:57
UMFy3keSk-s_0,1,1,0:06:02,0:06:13
UMFy3keSk-s_0,2,1,0:06:15,0:06:37
UMFy3keSk-s_2,0,1,0:18:45,0:18:53
bqQTWdk1DAM_0,0,2,0:01:35,0:01:39
bqQTWdk1DAM_0,1,3,0:01:15,0:01:17
bqQTWdk1DAM_1,0,3,0:03:36,0:03:51
bqQTWdk1DAM_1,1,4,0:03:22,0:03:34
bqQTWdk1DAM_2,0,5,0:08:17,0:08:28
I-yg_3yx6iA_1,0,3,0:10:42,0:10:42
I-yg_3yx6iA_2,0,2,0:11:45,0:11:46
6S_e34j6q9U_2,0,0,0:18:59,0:19:57
6S_e34j6q9U_2,1,1,0:18:41,0:18:41
WaiGdRYD36k_1,0,1,0:07:44,0:07:44
WaiGdRYD36k_1,1,2,0:08:30,0:08:34
mbcvVYobCXI_0,0,0,0:00:23,0:00:26
mbcvVYobCXI_0,1,1,0:00:41,0:00:42
mbcvVYobCXI_0,2,2,0:01:23,0:01:24
mFcEWmtn3ag_1,0,0,0:00:00,0:00:01
mFcEWmtn3ag_1,1,1,0:00:05,0:00:06
mFcEWmtn3ag_1,2,2,0:00:18,0:00:39
Pm93D8CVlY8_0,0,2,0:03:32,0:03:32
Pm93D8CVlY8_1,0,3,0:02:21,0:02:27
kN88RP3XWUU_1,0,0,0:03:46,0:03:51
kN88RP3XWUU_1,1,1,0:03:51,0:03:52
to7vCdkLi4s_0,0,1,0:01:01,0:01:33
to7vCdkLi4s_1,0,0,0:04:51,0:04:54
GGwHSz9towk_1,0,0,0:00:03,0:00:03
7XWqI121-Q4_0,0,1,0:05:27,0:05:29
7XWqI121-Q4_0,1,2,0:05:23,0:05:27
7XWqI121-Q4_1,0,1,0:03:46,0:03:52
7XWqI121-Q4_1,1,2,0:04:02,0:04:03
AnLMDMzO4QY_0,0,1,0:01,0:02
571nruSayeo_2,0,2,38:11,38:11
bXRuqcmTIuk_2,0,3,11:00,11:04
Efuyl2Anehg_0,0,2,5:30,5:32
T5bTeGzgJFs_0,0,3,1:58,2:03
kN88RP3XWUU_0,0,2,0:31,0:31
baFsMWNavQ4_0,0,3,0:07,0:09
Fq3zbbp-lv4_1,0,2,3:41,3:42
wvfctNd-Aio_0,0,3,0:48,0:49
otaJfBSlsG8_0,0,1,6:23,6:28
571nruSayeo_1,0,0,10:28,10:48
HRYlXC_ChzU_0,0,0,0:13,0:14
qZVBFAtfp2A_0,0,4,0:00,0:00
gyV6EqgiPNg_0,0,0,0:44,00:46
RTUFPjliMCU_1,0,2,22:02,22:03
UD5ifzOPzhc_1,0,2,7:25,7:26
5tN9hyfdkaE_1,0,0,13:43,13:44
ysRFFN5nzqE_1,0,1,14:20,14:21
LVFvRNRTEd4_0,0,2,3:50,3:51
ZRMbh0wSly0_0,0,1,13:08,13:08
mHccnoh9f5w_0,0,1,0:04,0:04
vEy6tcU6eLU_0,0,2,8:02,8:02
NS2V_OHYkvA_0,0,1,0:01,0:06
H7gnsO4UZmU_0,0,1,0:01,0:02
mld0TnA2jEs_1,0,3,1:56,1:57
JASFwBtUK40_1,0,2,1:30,1:34
bAGhXcYc0o4_1,0,0,12:50,12:54
bAGhXcYc0o4_1,1,1,12:49,12:51
cc0T2vtuJtc_0,0,0,2:37,2:42
fryyNwUCPWA_1,0,1,9:54,9:55
cc0T2vtuJtc_1,0,1,3:45,3:54
fryyNwUCPWA_2,0,1,13:46,13:47
sHUEJw1BsGQ_1,0,4,4:36,4:40
5qMcDQd17Y4_1,0,0,7:25,7:25
@recipesbyanne-7234536361296940314_0,0,0,0:03,0:06
wSHPuI7wWIg_2,0,1,25:13,25:18
wq90Upjaij8_0,0,0,0:00,0:19
ip8khYCMb8Y_0,0,0,1:17,1:20
xiK00WS0lkE_1,0,3,15:26,15:29
@_eat_sleep_travel_repeat-7275734357799652640_0,0,0,0:08,0:09
lojHyp1k0gE_0,0,0,2:33,2:53
wq90Upjaij8_1,0,0,2:07,2:10
@movie.explained6-7268213090708245761_0,0,0,0:22,0:23
ip8khYCMb8Y_1,0,1,0:12,0:13
YehqA9xoGTY_1,0,2,0:04,0:08
xiK00WS0lkE_2,0,2,24:32,24:39
HeRS3nwySI8_0,0,0,5:44,5:46
YehqA9xoGTY_0,0,0,0:00,0:03
2W2ZkYARds4_2,0,0,17:14,17:17
Aau-XoIebno_1,0,5,0:08,0:09
Aau-XoIebno_1,1,5,21:43,21:43
Aau-XoIebno_1,2,5,23:56,23:56
Aau-XoIebno_1,3,5,24:52,24:52
7m9XIXyT5_I_1,0,0,10:11,10:14
nWDNzv1Gk8Q_0,0,1,1:29,1:30
RN2g9sRuJhA_2,0,3,15:11,16:28
7m9XIXyT5_I_2,0,1,21:11,21:21
nWDNzv1Gk8Q_2,0,1,15:54,15:58
@placesunleashed-7302913253959617797_0,0,2,0:13,0:14
nWDNzv1Gk8Q_1,0,1,7:06,7:07
nWDNzv1Gk8Q_1,1,1,7:11,7:12
Aau-XoIebno_2,0,3,21:00,21:01
Aau-XoIebno_2,1,3,21:42,21:44
GGwHSz9towk_0,0,0,0:08,0:13
JwoBdRC2fzE_0,0,0,1:44,1:48
JwoBdRC2fzE_0,1,0,3:31,3:42
JwoBdRC2fzE_0,2,0,4:20,4:30
JwoBdRC2fzE_0,3,0,5:59,6:02
JwoBdRC2fzE_0,4,0,6:43,6:51
LKQK0lud4fo_0,0,1,0:08,0:09
MvgJAD6tZXo_2,0,0,16:12,16:14
CGngv8vTQOs_1,0,0,10:17,10:19
Aau-XoIebno_0,0,0,1:15,2:20
Aau-XoIebno_0,1,0,5:00,5:18
Aau-XoIebno_0,2,1,0:48,1:51
Aau-XoIebno_0,3,1,3:45,3:48
Aau-XoIebno_0,4,1,5:43,7:00
Aau-XoIebno_0,5,1,7:22,8:34
Aau-XoIebno_0,6,1,9:00,9:14
Aau-XoIebno_0,7,1,9:37,14:35
Aau-XoIebno_0,8,1,15:10,16:21
Aau-XoIebno_0,9,1,16:52,17:59
Aau-XoIebno_0,10,1,18:03,18:10
Aau-XoIebno_0,11,1,19:13,20:31
Aau-XoIebno_0,12,1,21:16,21:41
Aau-XoIebno_0,13,1,22:08,23:53
Aau-XoIebno_0,14,1,24:20,24:54
tdA5atpqaAc_0,0,2,0:20,0:23
UbgwG8fcIu0_0,0,0,0:00,0:02
a_hkRXc_bYg_0,0,1,12:32,12:33
1pxrIj9Xyps_2,0,3,15:12,15:12
ezhafkxoRdo_0,0,0,4:10,4:12
GdFMKGNFXaE_0,0,2,12:45,12:46
vpKtHB8x0js_1,0,0,5:51,5:55
vpKtHB8x0js_1,1,1,5:49,5:51
GdFMKGNFXaE_1,0,1,33:29,33:30
GdFMKGNFXaE_1,1,2,33:28,33:29
a_hkRXc_bYg_2,0,2,38:50,38:52
brZugTJ0odg_1,0,2,3:14,3:16
rIU_BQEuKQ8_1,0,4,0:00,0:25
rIU_BQEuKQ8_1,1,4,0:46,1:18
rIU_BQEuKQ8_1,2,4,1:27,2:33
rIU_BQEuKQ8_1,3,4,2:47,3:42
rIU_BQEuKQ8_1,4,4,3:47,4:50
@jess.morg-7255843192677911851_0,0,4,0:04,0:05
brZugTJ0odg_0,0,2,0:12,0:17
Q47I8AdRgzc_1,0,2,2:58,2:59
Q47I8AdRgzc_0,0,2,3:31,3:32
oI975O1BUu0_2,0,2,18:16,18:17
oI975O1BUu0_2,1,3,0:03,0:27
oI975O1BUu0_2,2,3,4:34,4:47
oI975O1BUu0_2,3,3,7:26,7:39
oI975O1BUu0_2,4,3,12:25,12:35
oI975O1BUu0_2,5,3,22:15,22:36
oI975O1BUu0_2,6,3,22:46,22:54
ZL07dkaoHOg_0,0,2,0:00,0:06
pGEF7Tme3Tk_0,0,2,1:50,1:51
mqtJErix0ss_0,0,2,8:18,8:19
mqtJErix0ss_0,1,3,8:15,8:18
TMe7oXMJoSM_2,0,2,26:20,26:21
pGEF7Tme3Tk_2,0,2,14:23,14:24
wGWbI3BHVM8_0,0,2,0:03,0:05
wGWbI3BHVM8_0,1,2,0:30,0:31
sv4wLIbSDqo_0,0,0,0:25,0:42
sv4wLIbSDqo_0,1,3,1:44,1:44
-0aM99dMu_4_0,0,2,16:23,16:24
-0aM99dMu_4_0,1,3,15:31,16:23
Sy2unO22PUE_0,0,2,4:43,4:44
sv4wLIbSDqo_1,0,4,2:30,2:30
vix2_R79-l4_0,0,0,0:21,0:22
V-RIpt7Tknc_2,0,3,3:51,3:55
3u__SZlBLC0_1,0,2,19:30,19:32
V-RIpt7Tknc_0,0,4,1:48,1:57
anQ5KFW8Gn4_0,0,1,0:05,0:12
tYqDvtknII4_0,0,0,0:29,0:37
8k6M0HD162k_0,0,2,5:48,6:08
7TljSpTBS9c_1,0,3,6:42,6:42
HQns-h_82qU_0,0,1,0:48,0:48
HQns-h_82qU_0,1,2,0:49,0:49
vP-fQu22bng_0,0,1,0:03,0:03
vP-fQu22bng_0,1,2,0:18,0:28
@placesunleashed-7293176969531870470_0,0,5,0:12,0:12
vEy6tcU6eLU_1,0,3,9:49,9:51
RTUFPjliMCU_0,0,0,1:26,1:26
fryyNwUCPWA_0,0,1,4:37,4:37
@kelseyinlondon-7258968758130085146_0,0,0,0:09,0:09
f0IbZGfTgUM_0,0,1,1:46,1:51
f0IbZGfTgUM_0,1,1,1:57,2:00
f0IbZGfTgUM_0,2,1,4:38,4:52
f0IbZGfTgUM_0,3,1,7:11,7:17
f0IbZGfTgUM_0,4,1,7:58,8:11
f0IbZGfTgUM_0,5,1,9:46,10:02
f0IbZGfTgUM_0,6,1,14:47,15:06
f0IbZGfTgUM_0,7,1,15:21,15:30
@jonijawne-7318074908645264645_0,0,4,0:02,0:08
tWiGnu2BNsY_0,0,3,0:27,0:28
hf4WUOagFAw_1,0,1,0:12,0:14
NWOF4GqpWaw_0,0,1,0:04,0:04
w2HKqOhf7KQ_1,0,3,8:57,8:59
8MkL3W6wU3g_2,0,1,27:26,27:29
PbiTIR8N4Hc_0,0,2,0:02,0:05
s1TjVlKBpjs_1,0,2,1:30,1:33
t1nhAnMQBHg_0,0,3,5:30,5:32
@jess.morg-7284004157311421742_0,0,3,0:07,0:08
@lisolna-7265680288636767520_0,0,3,0:48,0:48
lN3WnXMaE0o_0,0,3,1:04,1:17
lN3WnXMaE0o_0,1,3,1:28,1:37
E7FSg22MdKE_1,0,5,10:09,10:23
D0RyFh0hnkQ_1,0,0,4:30,4:56
D0RyFh0hnkQ_1,1,1,5:50,6:26
D0RyFh0hnkQ_1,2,2,6:36,7:05
mFcEWmtn3ag_0,0,0,0:02,0:05
mFcEWmtn3ag_0,1,1,0:49,0:57
mFcEWmtn3ag_0,2,1,4:20,4:26
mFcEWmtn3ag_0,3,2,2:29,2:40
mFcEWmtn3ag_0,4,2,5:05,5:08
mFcEWmtn3ag_0,5,2,6:43,6:50
p7YxwveUrjI_0,0,0,0:00,0:00
p7YxwveUrjI_0,1,1,0:05,0:09
p7YxwveUrjI_0,2,2,0:09,0:14
9WjElCiDpzM_0,0,0,1:10,1:25
9WjElCiDpzM_0,1,1,8:28,8:30
9WjElCiDpzM_0,2,2,11:07,11:09
D0RyFh0hnkQ_0,0,0,0:15,1:10
D0RyFh0hnkQ_0,1,0,8:05,8:41
D0RyFh0hnkQ_0,2,1,1:10,1:30
D0RyFh0hnkQ_0,3,1,4:37,4:56
D0RyFh0hnkQ_0,4,1,6:37,8:04
D0RyFh0hnkQ_0,5,2,1:30,2:08
x1FkhxMMIcg_0,0,0,0:00,0:08
x1FkhxMMIcg_0,1,1,0:24,0:38
x1FkhxMMIcg_0,2,1,1:24,1:35
x1FkhxMMIcg_0,3,1,1:44,1:50
x1FkhxMMIcg_0,4,1,2:13,2:16
x1FkhxMMIcg_0,5,1,2:32,2:36
x1FkhxMMIcg_0,6,1,3:01,3:10
x1FkhxMMIcg_0,7,2,3:10,3:19
qyaQ-wfojbM_0,0,1,0:12,0:35
qyaQ-wfojbM_0,1,2,0:35,0:51
qyaQ-wfojbM_0,2,3,0:51,1:10
qyaQ-wfojbM_0,3,4,1:10,1:40
qyaQ-wfojbM_0,4,5,1:40,1:50
qyaQ-wfojbM_0,5,6,2:11,2:33
qyaQ-wfojbM_0,6,7,2:33,2:58
LHXS0QR1ThA_1,0,2,3:24,3:37
LHXS0QR1ThA_1,1,3,3:37,5:06
qyaQ-wfojbM_1,0,0,0:00,0:03
qyaQ-wfojbM_1,1,1,0:04,2:59
qyaQ-wfojbM_1,2,2,2:59,3:18
mbcvVYobCXI_1,0,0,1:58,1:58
mbcvVYobCXI_1,1,0,2:01,2:01
mbcvVYobCXI_1,2,1,2:13,2:13
mbcvVYobCXI_1,3,2,2:23,2:25
mbcvVYobCXI_1,4,2,2:27,2:31
pPJq1rMDRGs_1,0,1,6:16,6:17
pPJq1rMDRGs_1,1,2,7:19,7:32
rwL_XPw46zQ_1,0,0,10:25,10:34
rwL_XPw46zQ_1,1,0,10:44,10:49
rwL_XPw46zQ_1,2,0,11:00,11:10
rwL_XPw46zQ_1,3,1,12:14,12:18
rwL_XPw46zQ_1,4,2,14:51,14:57
@jess.morg-7079970495499717934_0,0,0,0:00,0:01
@jess.morg-7079970495499717934_0,1,1,0:01,0:04
@jess.morg-7079970495499717934_0,2,2,0:04,0:06
@movie.explained6-7267308320413797650_0,0,0,0:06,0:07
@movie.explained6-7267308320413797650_0,1,1,0:49,0:51
@movie.explained6-7267308320413797650_0,2,2,0:50,0:58
u1D4ArcBjLI_0,0,0,1:57,2:11
u1D4ArcBjLI_0,1,1,2:11,2:22
u1D4ArcBjLI_0,2,2,2:22,6:04
u1D4ArcBjLI_0,3,2,6:42,7:20
u1D4ArcBjLI_0,4,2,7:45,12:05
u1D4ArcBjLI_0,5,2,12:59,14:41
u1D4ArcBjLI_0,6,2,15:19,17:12
u1D4ArcBjLI_0,7,2,17:33,18:38
u1D4ArcBjLI_0,8,2,19:15,20:30
u1D4ArcBjLI_0,9,2,21:18,21:40
u1D4ArcBjLI_0,10,2,21:54,23:06
u1D4ArcBjLI_0,11,2,23:30,24:13
u1D4ArcBjLI_0,12,2,24:51,24:55
u1D4ArcBjLI_0,13,2,25:18,27:18
F4bDyyEO4PU_0,0,0,0:00,0:14
F4bDyyEO4PU_0,1,1,0:14,7:29
F4bDyyEO4PU_0,2,2,7:29,8:01
Z-1lgAXOEc8_2,0,3,11:57,12:01
Z-1lgAXOEc8_2,1,3,12:10,12:13
TxS1JnfuG34_1,0,0,8:59,9:01
TxS1JnfuG34_1,1,3,7:50,8:05
TxS1JnfuG34_1,2,3,9:01,9:32
TxS1JnfuG34_2,0,3,16:57,17:13
F2OhCCEIOcU_2,0,3,2:31,2:33
F2OhCCEIOcU_2,1,3,2:40,2:44
Z-1lgAXOEc8_0,0,0,0:00,0:00
Z-1lgAXOEc8_0,1,3,0:19,0:40
Z-1lgAXOEc8_0,2,3,1:43,2:01
Z-1lgAXOEc8_0,3,3,3:59,4:13
Z-1lgAXOEc8_0,4,3,5:26,5:38
Z-1lgAXOEc8_0,5,3,6:58,7:13
Z-1lgAXOEc8_0,6,3,8:14,8:28
Z-1lgAXOEc8_0,7,3,9:43,9:56
Z-1lgAXOEc8_0,8,3,11:00,11:18
Z-1lgAXOEc8_0,9,3,12:17,12:38
Z-1lgAXOEc8_0,10,3,13:30,13:47
Z-1lgAXOEc8_0,11,3,16:02,16:45
@movie.explained6-7275653401025826050_0,0,1,0:33,0:57
UM0VOrAtnPA_0,0,1,0:04,0:08
VFXJnbnN5ro_2,0,4,8:39,8:40
XuQswmEPgxU_2,0,2,28:18,30:34
0up5NxTiGZE_2,0,1,5:24,5:33
0up5NxTiGZE_2,1,1,6:14,6:37
6qLYX6bzsl4_1,0,3,2:35,2:45
6qLYX6bzsl4_1,1,3,2:58,3:01
@jonijawne-7197144530024500485_0,0,1,0:32,0:35
Y1YCvEip_ko_2,0,4,12:02,13:06
Y1YCvEip_ko_2,1,4,13:46,14:45
Y1YCvEip_ko_2,2,4,15:16,15:51
Y1YCvEip_ko_2,3,4,16:16,16:58
Y1YCvEip_ko_2,4,4,17:14,17:50
Y1YCvEip_ko_2,5,4,18:05,18:12
@kerstinong-7097604725134118146_0,0,2,0:05,0:16
UwJTCg5fpXg_0,0,0,0:00,22:37
Owmy5Vu3BnA_0,0,0,0:16,0:23
0WEnmqVVbHo_0,0,0,7:05,7:06
Z00vWImw1KQ_1,0,0,2:55,7:15
VSZ8ywgGNGM_1,0,0,1:53,2:00
qbA42wQoWAs_0,0,0,3:09,3:12
Lf7uW4xK2bc_0,0,1,0:05,0:06
5KLSf7kwr7s_1,0,0,3:39,3:43
1oL4ugMdDvQ_1,0,4,3:32,4:08
gAgCnu82RHE_1,0,0,0:05,0:10
T15Kv6dtYO0_0,0,0,5:03,5:07
4ouAf1ldH60_0,0,0,10:44,10:57
4ouAf1ldH60_1,0,0,5:40,6:28
QHS9ZZBdK-g_1,0,0,5:55,6:15
tGiRbGGwRj8_0,0,0,0:07,0:22
_kQXNFG664Y_0,0,1,0:00,0:04
@placesunleashed-7303594391850044678_0,0,0,0:07,0:07
@placesunleashed-7324498849857326341_0,0,0,0:13,0:13
T15Kv6dtYO0_2,0,0,0:42,0:45
4ouAf1ldH60_2,0,0,14:07,14:15
s2N4cPqCdys_0,0,0,0:34,0:36
N7RTTiHsSjI_1,0,2,6:05,6:06
@kelseyinlondon-7068018011139050758_0,0,0,0:00,0:10
60oHeCZHtvI_0,0,2,0:31,0:43
Bjymxow3TVQ_1,0,0,5:09,5:15
e11Q4ThFu5A_0,0,0,0:06,0:08
pFpZvRsEGZs_1,0,0,5:55,6:00
t3P11ENBZyc_1,0,4,0:51,0:57
t3P11ENBZyc_1,1,4,5:06,5:15
t3P11ENBZyc_1,2,4,5:34,5:42
t3P11ENBZyc_1,3,4,6:40,6:52
t3P11ENBZyc_1,4,4,7:02,7:20
td35F9LNazA_1,0,3,11:43,11:45
akoJDx23QWU_0,0,4,0:06,0:06
lCvQtGVhUrc_0,0,3,3:46,3:49
t3P11ENBZyc_0,0,8,6:24,6:29
@lisolna-7265337261737217312_0,0,1,0:28,0:32
9dSkvxS2EB0_2,0,1,40:04,40:24
9yQV0t5meo4_0,0,0,0:00,0:05
9yQV0t5meo4_0,1,2,0:01,0:08
66dwcQ1Y048_0,0,2,0:39,0:40
fO7nwCix8xU_2,0,0,14:10,14:29
JLBsG65WoVU_1,0,0,16:35,16:44
fO7nwCix8xU_0,0,0,7:44,7:47
DoizYSYQRqU_0,0,1,5:00,5:02
DoizYSYQRqU_0,1,1,5:17,5:21
VPcdtoldWCA_0,0,1,0:03,0:08
z6HTO2SOxUc_1,0,0,0:07,0:13
z6HTO2SOxUc_1,1,1,0:08,0:20
oCXKARwr6PA_0,0,0,0:00,0:09
qjY9kmveQAk_1,0,0,9:05,9:15
UMFy3keSk-s_1,0,0,4:24,4:29
UMFy3keSk-s_1,1,0,13:10,13:13
b__dUom9AcQ_1,0,1,14:13,14:17
b__dUom9AcQ_1,1,1,14:33,14:40
b__dUom9AcQ_1,2,1,19:17,19:24
qjY9kmveQAk_0,0,0,0:25,0:30
FoeeEQ0VVFE_0,0,0,0:00,0:03
wFrztzzohJ8_1,0,0,10:40,10:49
x4UBaEojM6U_0,0,1,13:44,13:45
_g3Y_mk64Wc_1,0,4,2:56,2:56
_g3Y_mk64Wc_2,0,3,13:23,13:24
MJYBHfYF8LI_2,0,2,43:38,43:43
bgklOaBBmB8_0,0,0,0:00,0:01
@healthfood-7125042270381853995_0,0,0,0:09,0:11
nvG2YMWiwqU_0,0,2,0:43,0:43
-An3wZyoYe0_2,0,2,13:30,13:31
ZfapKqwklG4_0,0,0,0:01,0:01
x4UBaEojM6U_2,0,1,12:13,12:14
MJYBHfYF8LI_1,0,2,29:58,30:02
fsz6bkkIHzQ_1,0,0,4:30,4:35
fsz6bkkIHzQ_1,1,1,4:27,4:34
@jonijawne-7214559428471770374_0,0,0,0:05,0:08
iJk-HMfO4yQ_0,0,6,0:17,0:23
a_8G0PzVFbc_1,0,0,1:01,1:10
a_8G0PzVFbc_1,1,1,0:00,1:00
a_8G0PzVFbc_1,2,1,1:14,1:41
a_8G0PzVFbc_1,3,1,1:49,2:01
a_8G0PzVFbc_1,4,1,2:10,3:02
a_8G0PzVFbc_1,5,1,3:08,3:38
a_8G0PzVFbc_1,6,1,3:40,3:43
a_8G0PzVFbc_1,7,1,3:55,6:56
a_8G0PzVFbc_1,8,1,7:11,8:52
a_8G0PzVFbc_1,9,2,2:01,2:10
a_8G0PzVFbc_1,10,2,3:02,3:08
a_8G0PzVFbc_1,11,2,3:43,3:55
a_8G0PzVFbc_1,12,4,3:38,3:40
a_8G0PzVFbc_1,13,4,6:57,7:11
6S_e34j6q9U_1,0,2,11:41,11:54
6S_e34j6q9U_1,1,2,12:14,12:32
6S_e34j6q9U_1,2,3,1:46,1:54
6S_e34j6q9U_1,3,3,2:02,2:16
6S_e34j6q9U_1,4,3,2:20,2:23
6S_e34j6q9U_1,5,4,4:30,4:33
6S_e34j6q9U_1,6,4,4:48,4:49
6S_e34j6q9U_1,7,4,5:33,5:37
6S_e34j6q9U_1,8,4,5:55,5:57
6S_e34j6q9U_1,9,4,6:04,6:05
6S_e34j6q9U_1,10,5,0:27,0:31
6S_e34j6q9U_1,11,5,2:31,2:40
6S_e34j6q9U_1,12,5,2:56,3:13
6S_e34j6q9U_1,13,5,3:19,3:23
6S_e34j6q9U_1,14,5,3:28,3:46
6S_e34j6q9U_1,15,5,6:14,7:18
6S_e34j6q9U_1,16,5,7:34,7:36
6S_e34j6q9U_1,17,5,7:45,7:49
6S_e34j6q9U_1,18,5,7:54,8:10
6S_e34j6q9U_1,19,5,8:18,8:22
6S_e34j6q9U_1,20,5,8:31,8:44
6S_e34j6q9U_1,21,5,8:50,8:55
6S_e34j6q9U_1,22,5,9:01,9:04
6S_e34j6q9U_1,23,5,9:20,9:25
6S_e34j6q9U_1,24,5,9:31,9:38
6S_e34j6q9U_1,25,5,9:42,9:49
6S_e34j6q9U_0,0,2,3:39,3:46
6S_e34j6q9U_0,1,2,4:01,4:03
6S_e34j6q9U_0,2,3,6:37,6:43
6S_e34j6q9U_0,3,3,7:02,7:07
6S_e34j6q9U_0,4,3,7:14,7:18
6S_e34j6q9U_0,5,3,9:42,9:45
2vVQo_GMA70_2,0,4,0:00,0:04
2vVQo_GMA70_2,1,5,21:39,24:21
2vVQo_GMA70_2,2,5,24:50,30:23
2vVQo_GMA70_2,3,5,30:57,33:23
kj3Po7zUeyw_1,0,0,7:06,7:07
kj3Po7zUeyw_1,1,1,2:24,2:25
kj3Po7zUeyw_1,2,2,8:22,8:24
kj3Po7zUeyw_1,3,3,3:43,3:45
kj3Po7zUeyw_1,4,4,6:38,6:41
dCscvoOX2as_0,0,1,1:01,1:07
dCscvoOX2as_0,1,2,1:02,1:08
6d-EVupvWzU_1,0,4,0:51,0:55
6d-EVupvWzU_1,1,5,0:38,0:39
6d-EVupvWzU_1,2,6,0:39,0:40
6d-EVupvWzU_1,3,7,0:43,0:45
6d-EVupvWzU_0,0,5,0:27,0:27
6d-EVupvWzU_0,1,6,0:17,0:19
6d-EVupvWzU_0,2,7,0:30,0:31
6d-EVupvWzU_0,3,8,0:19,0:20
6d-EVupvWzU_0,4,8,0:31,0:34
D7VYbsORD8k_1,0,0,7:31,7:38
D7VYbsORD8k_1,1,1,1:12,1:16
HAED3riiZkw_1,0,0,3:07,3:11
HAED3riiZkw_1,1,1,3:32,3:37
HAED3riiZkw_1,2,4,3:49,3:53
